Old Path,New Path,Filename,Priority,Description,Status
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix-grity249_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix-grity249_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix-grity249_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
"/Users/steven/Music/analysis/Feather_Fang,_Spirit_Sang_(Tribal_Rock_Ritual)_analysis.txt","~/Documents/CsV/AI-ML/Feather_Fang,_Spirit_Sang_(Tribal_Rock_Ritual)_analysis.txt","Feather_Fang,_Spirit_Sang_(Tribal_Rock_Ritual)_analysis.txt",19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Echoes_of_Moonlight_(Remastered)-in-this-alley_analysis.txt,~/Documents/CsV/AI-ML/Echoes_of_Moonlight_(Remastered)-in-this-alley_analysis.txt,Echoes_of_Moonlight_(Remastered)-in-this-alley_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix-grity232_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix-grity232_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix-grity232_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix303_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix303_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix303_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix-grity343_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix-grity343_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix-grity343_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix-grity308_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix-grity308_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix-grity308_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix-grity256_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix-grity256_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix-grity256_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix-grity251_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix-grity251_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix-grity251_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Echoes_of_Moonlight_Remastered-in-this-alley_analysis.txt,~/Documents/CsV/AI-ML/Echoes_of_Moonlight_Remastered-in-this-alley_analysis.txt,Echoes_of_Moonlight_Remastered-in-this-alley_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Feather_Fang__Spirit_Sang_Flute_Ritual_Remix_analysis.txt,~/Documents/CsV/AI-ML/Feather_Fang__Spirit_Sang_Flute_Ritual_Remix_analysis.txt,Feather_Fang__Spirit_Sang_Flute_Ritual_Remix_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix-grity309_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix-grity309_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix-grity309_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Willow_Whispers_Feelers_Chill_Remastered348_analysis.txt,~/Documents/CsV/AI-ML/Willow_Whispers_Feelers_Chill_Remastered348_analysis.txt,Willow_Whispers_Feelers_Chill_Remastered348_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_-_Encore_Remastered_dup1_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_-_Encore_Remastered_dup1_analysis.txt,No_More_Love_Songs_-_Encore_Remastered_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Murray_Kyle_-_Standing_on_One_Side_mix_dup1_analysis.txt,~/Documents/CsV/AI-ML/Murray_Kyle_-_Standing_on_One_Side_mix_dup1_analysis.txt,Murray_Kyle_-_Standing_on_One_Side_mix_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_this_alley_where_i_Hide_-_LIVE_-_CuT-og_analysis.txt,~/Documents/CsV/AI-ML/in_this_alley_where_i_Hide_-_LIVE_-_CuT-og_analysis.txt,in_this_alley_where_i_Hide_-_LIVE_-_CuT-og_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Blues in the Moonlit Nights _ [Remastered]_analysis.txt,~/Documents/CsV/AI-ML/Blues in the Moonlit Nights _ [Remastered]_analysis.txt,Blues in the Moonlit Nights _ [Remastered]_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy_Remastered_analysis 2.txt,~/Documents/CsV/AI-ML/Love_is_rubbish_Lets_Get_Trashy_Remastered_analysis 2.txt,Love_is_rubbish_Lets_Get_Trashy_Remastered_analysis 2.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Love_in_Imperfection_-indie-Folk-Dark-323_analysis.txt,~/Documents/CsV/AI-ML/Love_in_Imperfection_-indie-Folk-Dark-323_analysis.txt,Love_in_Imperfection_-indie-Folk-Dark-323_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_No_More_Lies_v4-2_dup1_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_No_More_Lies_v4-2_dup1_analysis.txt,No_More_Love_Songs_No_More_Lies_v4-2_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy_Remix329_analysis.txt,~/Documents/CsV/AI-ML/Love_is_rubbish_Lets_Get_Trashy_Remix329_analysis.txt,Love_is_rubbish_Lets_Get_Trashy_Remix329_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe_Remastered_x2_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe_Remastered_x2_analysis.txt,in_This_aLLey_Where_i_HiDe_Remastered_x2_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Murray_Kyle_-_Standing_on_One_Side_dup1_analysis.txt,~/Documents/CsV/AI-ML/Murray_Kyle_-_Standing_on_One_Side_dup1_analysis.txt,Murray_Kyle_-_Standing_on_One_Side_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/The_Sound_of_Ancestors_Remastered_analysis.txt,~/Documents/CsV/AI-ML/The_Sound_of_Ancestors_Remastered_analysis.txt,The_Sound_of_Ancestors_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix242_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix242_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix242_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Dance_Like_Nobodys_Watching_Remastered1_analysis.txt,~/Documents/CsV/AI-ML/Dance_Like_Nobodys_Watching_Remastered1_analysis.txt,Dance_Like_Nobodys_Watching_Remastered1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix244_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix244_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix244_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix235_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix235_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix235_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix305_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix305_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix305_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Junkyard_Symphony_Scraps2_(Remastered)_analysis.txt,~/Documents/CsV/AI-ML/Junkyard_Symphony_Scraps2_(Remastered)_analysis.txt,Junkyard_Symphony_Scraps2_(Remastered)_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/bite_in_the_night322-indie-grunge-pluck_analysis.txt,~/Documents/CsV/AI-ML/bite_in_the_night322-indie-grunge-pluck_analysis.txt,bite_in_the_night322-indie-grunge-pluck_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/epic_fantasy_battle_ballade_Remix_dup1_analysis.txt,~/Documents/CsV/AI-ML/epic_fantasy_battle_ballade_Remix_dup1_analysis.txt,epic_fantasy_battle_ballade_Remix_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix304_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix304_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix304_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Kings_and_Queens_of_Litter_Remastered_analysis.txt,~/Documents/CsV/AI-ML/Kings_and_Queens_of_Litter_Remastered_analysis.txt,Kings_and_Queens_of_Litter_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix249_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix249_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix249_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix239_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-oG_Remix239_analysis.txt,in_This_aLLey_Where_i_HiDe-oG_Remix239_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/epic_fantasy_battle_ballade_dup1_dup1_analysis.txt,~/Documents/CsV/AI-ML/epic_fantasy_battle_ballade_dup1_dup1_analysis.txt,epic_fantasy_battle_ballade_dup1_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_Remastered107_dup1_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_Remastered107_dup1_analysis.txt,No_More_Love_Songs_Remastered107_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Blues in the Moonlit Nights_20_analysis.txt,~/Documents/CsV/AI-ML/Blues in the Moonlit Nights_20_analysis.txt,Blues in the Moonlit Nights_20_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-reflective_analysis.txt,~/Documents/CsV/AI-ML/in_This_aLLey_Where_i_HiDe-reflective_analysis.txt,in_This_aLLey_Where_i_HiDe-reflective_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_No_More_Lies_v4-2_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_No_More_Lies_v4-2_analysis.txt,No_More_Love_Songs_No_More_Lies_v4-2_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Vine_of_the_Void_Remix_Blessed_analysis.txt,~/Documents/CsV/AI-ML/Vine_of_the_Void_Remix_Blessed_analysis.txt,Vine_of_the_Void_Remix_Blessed_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Stacie_the_Wind_Dont_Ask_Why332_analysis.txt,~/Documents/CsV/AI-ML/Stacie_the_Wind_Dont_Ask_Why332_analysis.txt,Stacie_the_Wind_Dont_Ask_Why332_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Echoes_of_Yesterday_Remastered2_alt1_analysis.txt,~/Documents/CsV/AI-ML/Echoes_of_Yesterday_Remastered2_alt1_analysis.txt,Echoes_of_Yesterday_Remastered2_alt1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in-this-alley-where-i-hide-grunge259_analysis.txt,~/Documents/CsV/AI-ML/in-this-alley-where-i-hide-grunge259_analysis.txt,in-this-alley-where-i-hide-grunge259_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Feather_Fang_Spirit_Sang_Violin_Duo_analysis.txt,~/Documents/CsV/AI-ML/Feather_Fang_Spirit_Sang_Violin_Duo_analysis.txt,Feather_Fang_Spirit_Sang_Violin_Duo_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/epic_fantasy_battle_ballade_(Remix)_analysis.txt,~/Documents/CsV/AI-ML/epic_fantasy_battle_ballade_(Remix)_analysis.txt,epic_fantasy_battle_ballade_(Remix)_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Sammys_Serenade_Remastered_LadyGroup_analysis.txt,~/Documents/CsV/AI-ML/Sammys_Serenade_Remastered_LadyGroup_analysis.txt,Sammys_Serenade_Remastered_LadyGroup_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Murray_Kyle_-_Standing_on_One_Side_analysis.txt,~/Documents/CsV/AI-ML/Murray_Kyle_-_Standing_on_One_Side_analysis.txt,Murray_Kyle_-_Standing_on_One_Side_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Feather_Fang_(Etherial_Duo_Ritual)_analysis.txt,~/Documents/CsV/AI-ML/Feather_Fang_(Etherial_Duo_Ritual)_analysis.txt,Feather_Fang_(Etherial_Duo_Ritual)_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_No_More_Lies_v4_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_No_More_Lies_v4_analysis.txt,No_More_Love_Songs_No_More_Lies_v4_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Blues in the Moonlit Nights _(3:04)_analysis.txt,~/Documents/CsV/AI-ML/Blues in the Moonlit Nights _(3:04)_analysis.txt,Blues in the Moonlit Nights _(3:04)_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/epic_fantasy_ballade_instrumental_analysis.txt,~/Documents/CsV/AI-ML/epic_fantasy_ballade_instrumental_analysis.txt,epic_fantasy_ballade_instrumental_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Love_in_Imperfection_Remastered2_analysis.txt,~/Documents/CsV/AI-ML/Love_in_Imperfection_Remastered2_analysis.txt,Love_in_Imperfection_Remastered2_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Feather_Fang_(Sacred_Drum_Ritual)_analysis.txt,~/Documents/CsV/AI-ML/Feather_Fang_(Sacred_Drum_Ritual)_analysis.txt,Feather_Fang_(Sacred_Drum_Ritual)_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Tapestry_of_Tyranny_7592_Remix_analysis.txt,~/Documents/CsV/AI-ML/Tapestry_of_Tyranny_7592_Remix_analysis.txt,Tapestry_of_Tyranny_7592_Remix_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Dance Like Nobody's Watching_219_analysis.txt,~/Documents/CsV/AI-ML/Dance Like Nobody's Watching_219_analysis.txt,Dance Like Nobody's Watching_219_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_Remastered107_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_Remastered107_analysis.txt,No_More_Love_Songs_Remastered107_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/feather_fang_(duo_flute_ritual)_analysis.txt,~/Documents/CsV/AI-ML/feather_fang_(duo_flute_ritual)_analysis.txt,feather_fang_(duo_flute_ritual)_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Graves_Before_Throne_Ballad_Remix_analysis.txt,~/Documents/CsV/AI-ML/Graves_Before_Throne_Ballad_Remix_analysis.txt,Graves_Before_Throne_Ballad_Remix_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/The_Alley_King_Remastered_analysis.txt,~/Documents/CsV/AI-ML/The_Alley_King_Remastered_analysis.txt,The_Alley_King_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/epic_fantasy_battle_ballade_dup1_analysis.txt,~/Documents/CsV/AI-ML/epic_fantasy_battle_ballade_dup1_analysis.txt,epic_fantasy_battle_ballade_dup1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy_analysis 2.txt,~/Documents/CsV/AI-ML/Love_is_rubbish_Lets_Get_Trashy_analysis 2.txt,Love_is_rubbish_Lets_Get_Trashy_analysis 2.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Enchanted Woods Song Adventure_analysis.txt,~/Documents/CsV/AI-ML/Enchanted Woods Song Adventure_analysis.txt,Enchanted Woods Song Adventure_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/iBecame_BloodRitualRemix_analysis.txt,~/Documents/CsV/AI-ML/iBecame_BloodRitualRemix_analysis.txt,iBecame_BloodRitualRemix_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Sammys_Serenade_Remastered_x22-1_analysis.txt,~/Documents/CsV/AI-ML/Sammys_Serenade_Remastered_x22-1_analysis.txt,Sammys_Serenade_Remastered_x22-1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/The_Plantagenets_Remix324_analysis.txt,~/Documents/CsV/AI-ML/The_Plantagenets_Remix324_analysis.txt,The_Plantagenets_Remix324_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/iBecame_industrialRitual_Bleed_analysis.txt,~/Documents/CsV/AI-ML/iBecame_industrialRitual_Bleed_analysis.txt,iBecame_industrialRitual_Bleed_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Shadows on the Horizon (1)_225_analysis.txt,~/Documents/CsV/AI-ML/Shadows on the Horizon (1)_225_analysis.txt,Shadows on the Horizon (1)_225_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Tapestry_of_Tyranny_Remix550_analysis.txt,~/Documents/CsV/AI-ML/Tapestry_of_Tyranny_Remix550_analysis.txt,Tapestry_of_Tyranny_Remix550_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Blues in the Moonlit Nights_3_analysis.txt,~/Documents/CsV/AI-ML/Blues in the Moonlit Nights_3_analysis.txt,Blues in the Moonlit Nights_3_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/moonly-alley--howling-banjo239_analysis.txt,~/Documents/CsV/AI-ML/moonly-alley--howling-banjo239_analysis.txt,moonly-alley--howling-banjo239_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Willow_whispers-feelers-chill_analysis.txt,~/Documents/CsV/AI-ML/Willow_whispers-feelers-chill_analysis.txt,Willow_whispers-feelers-chill_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_Remastered_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_Remastered_analysis.txt,No_More_Love_Songs_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Witches_Road_Remastered_analysis.txt,~/Documents/CsV/AI-ML/Witches_Road_Remastered_analysis.txt,Witches_Road_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Echoes_of_Yesterday_Remastered_analysis.txt,~/Documents/CsV/AI-ML/Echoes_of_Yesterday_Remastered_analysis.txt,Echoes_of_Yesterday_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Dancing_Through_the_Veil_alt1_analysis.txt,~/Documents/CsV/AI-ML/Dancing_Through_the_Veil_alt1_analysis.txt,Dancing_Through_the_Veil_alt1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Bite_in_the_Night_Remastered_analysis.txt,~/Documents/CsV/AI-ML/Bite_in_the_Night_Remastered_analysis.txt,Bite_in_the_Night_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Tapestry_of_Tyranny759_analysis.txt,~/Documents/CsV/AI-ML/Tapestry_of_Tyranny759_analysis.txt,Tapestry_of_Tyranny759_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in the Alley where Hope Flies_analysis.txt,~/Documents/CsV/AI-ML/in the Alley where Hope Flies_analysis.txt,in the Alley where Hope Flies_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Alley Songs - [Remastered]_1_analysis.txt,~/Documents/CsV/AI-ML/Alley Songs - [Remastered]_1_analysis.txt,Alley Songs - [Remastered]_1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Recycled_Symphony2_Remastered_analysis.txt,~/Documents/CsV/AI-ML/Recycled_Symphony2_Remastered_analysis.txt,Recycled_Symphony2_Remastered_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/PeTals_FaLL_Remasteredflutr_analysis.txt,~/Documents/CsV/AI-ML/PeTals_FaLL_Remasteredflutr_analysis.txt,PeTals_FaLL_Remasteredflutr_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_-_Encore_analysis.txt,~/Documents/CsV/AI-ML/No_More_Love_Songs_-_Encore_analysis.txt,No_More_Love_Songs_-_Encore_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/iBecame_DuoBloodRitual_alt1_analysis.txt,~/Documents/CsV/AI-ML/iBecame_DuoBloodRitual_alt1_analysis.txt,iBecame_DuoBloodRitual_alt1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Feather_Fang__DuoRitualHigh_analysis.txt,~/Documents/CsV/AI-ML/Feather_Fang__DuoRitualHigh_analysis.txt,Feather_Fang__DuoRitualHigh_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Alley Songs _ [Remastered]_analysis.txt,~/Documents/CsV/AI-ML/Alley Songs _ [Remastered]_analysis.txt,Alley Songs _ [Remastered]_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/i_Became__Vine_of_the_Void_analysis.txt,~/Documents/CsV/AI-ML/i_Became__Vine_of_the_Void_analysis.txt,i_Became__Vine_of_the_Void_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Kings and Queens of Litter_analysis.txt,~/Documents/CsV/AI-ML/Kings and Queens of Litter_analysis.txt,Kings and Queens of Litter_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/rubbish-love-disarray-244_1_analysis 2.txt,~/Documents/CsV/AI-ML/rubbish-love-disarray-244_1_analysis 2.txt,rubbish-love-disarray-244_1_analysis 2.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/In_The_Hollow156-pt2_analysis.txt,~/Documents/CsV/AI-ML/In_The_Hollow156-pt2_analysis.txt,In_The_Hollow156-pt2_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/in This aLLey Where i HiDe_analysis.txt,~/Documents/CsV/AI-ML/in This aLLey Where i HiDe_analysis.txt,in This aLLey Where i HiDe_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/BackAlley_Anthem114_analysis.txt,~/Documents/CsV/AI-ML/BackAlley_Anthem114_analysis.txt,BackAlley_Anthem114_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/The_Spirits_Are_Near__Duo_analysis.txt,~/Documents/CsV/AI-ML/The_Spirits_Are_Near__Duo_analysis.txt,The_Spirits_Are_Near__Duo_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Bite_in_the_Night-4m-xtra_analysis.txt,~/Documents/CsV/AI-ML/Bite_in_the_Night-4m-xtra_analysis.txt,Bite_in_the_Night-4m-xtra_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/rubbish-love-disarray-309_analysis 2.txt,~/Documents/CsV/AI-ML/rubbish-love-disarray-309_analysis 2.txt,rubbish-love-disarray-309_analysis 2.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Journey Through the Desert_analysis.txt,~/Documents/CsV/AI-ML/Journey Through the Desert_analysis.txt,Journey Through the Desert_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Book of Memory - (4:03)_1_analysis.txt,~/Documents/CsV/AI-ML/Book of Memory - (4:03)_1_analysis.txt,Book of Memory - (4:03)_1_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Standing_on_One_Side_mixd_analysis.txt,~/Documents/CsV/AI-ML/Standing_on_One_Side_mixd_analysis.txt,Standing_on_One_Side_mixd_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Junkyard Symphony 15_311_analysis.txt,~/Documents/CsV/AI-ML/Junkyard Symphony 15_311_analysis.txt,Junkyard Symphony 15_311_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Chamber_of_Silence_analysis.txt,~/Documents/CsV/AI-ML/Chamber_of_Silence_analysis.txt,Chamber_of_Silence_analysis.txt,19.04,Small file | Text content | AI/ML related,Pending
/Users/steven/Music/analysis/Live_fast_Eat_Trash_alt1_analysis 2.txt,~/Documents/CsV/AI-ML/Live_fast_Eat_Trash_alt1_analysis 2.txt,Live_fast_Eat_Trash_alt1_analysis 2.txt,19.04,Small file | Text content | AI/ML related,Pending
